13057.67	2005	10	1	16	0	0.894	112.5
13057.71	2005	10	1	17	0	0.447	22.5
13057.75	2005	10	1	18	0	0.447	90
13057.79	2005	10	1	19	0	0.894	112.5
13057.83	2005	10	1	20	0	0.447	112.5
13057.88	2005	10	1	21	0	0.447	112.5
13057.92	2005	10	1	22	0	0	90
13057.96	2005	10	1	23	0	0	135
13058	2005	10	2	0	0	0	225
13058.04	2005	10	2	1	0	0.447	202.5
13058.08	2005	10	2	2	0	0	247.5
13058.12	2005	10	2	3	0	0	202.5
13058.17	2005	10	2	4	0	0.447	225
13058.21	2005	10	2	5	0	0	90
13058.25	2005	10	2	6	0	0	157.5
13058.29	2005	10	2	7	0	0	112.5
13058.33	2005	10	2	8	0	0	90
13058.38	2005	10	2	9	0	0.447	90
13058.42	2005	10	2	10	0	0.894	90
13058.46	2005	10	2	11	0	1.341	90
13058.5	2005	10	2	12	0	2.235	112.5
13058.54	2005	10	2	13	0	3.576	90
13058.58	2005	10	2	14	0	1.788	112.5
13058.62	2005	10	2	15	0	1.788	112.5
13058.67	2005	10	2	16	0	2.682	112.5
13058.71	2005	10	2	17	0	3.129	112.5
13058.75	2005	10	2	18	0	3.129	112.5
13058.79	2005	10	2	19	0	2.682	112.5
13058.83	2005	10	2	20	0	1.341	90
13058.88	2005	10	2	21	0	0.447	135
13058.92	2005	10	2	22	0	0.447	112.5
13058.96	2005	10	2	23	0	0	90
13059	2005	10	3	0	0	0.894	270
13059.04	2005	10	3	1	0	0.894	292.5
13059.21	2005	10	3	5	0	0	315
13059.25	2005	10	3	6	0	0	292.5
13059.29	2005	10	3	7	0	0	315
13059.33	2005	10	3	8	0	0.447	270
13059.38	2005	10	3	9	0	0.447	270
13059.42	2005	10	3	10	0	0	315
13059.46	2005	10	3	11	0	0	247.5
13059.5	2005	10	3	12	0	0	0
13059.54	2005	10	3	13	0	0.447	270
13059.58	2005	10	3	14	0	0.894	270
13059.75	2005	10	3	18	0	0	292.5
13059.79	2005	10	3	19	0	0	270
13059.83	2005	10	3	20	0	0	180
13059.88	2005	10	3	21	0	0.447	315
13059.92	2005	10	3	22	0	0.447	292.5
13059.96	2005	10	3	23	0	0	270
13060	2005	10	4	0	0	0	337.5
13060.04	2005	10	4	1	0	0	135
13060.08	2005	10	4	2	0	0	90
13060.12	2005	10	4	3	0	0.447	90
13060.17	2005	10	4	4	0	0	90
13060.21	2005	10	4	5	0	0	-99.9
13060.25	2005	10	4	6	0	0.447	0
13060.29	2005	10	4	7	0	0	0
13060.33	2005	10	4	8	0	0	0
13060.38	2005	10	4	9	0	0	90
13060.42	2005	10	4	10	0	0	270
13060.62	2005	10	4	15	0	1.341	90
13060.67	2005	10	4	16	0	2.235	112.5
13060.71	2005	10	4	17	0	0.894	112.5
13060.75	2005	10	4	18	0	0.447	90
13060.79	2005	10	4	19	0	0	90
13060.83	2005	10	4	20	0	0	0
13060.88	2005	10	4	21	0	0.447	270
13061.08	2005	10	5	2	0	0.447	315
13061.12	2005	10	5	3	0	0.894	292.5
13061.42	2005	10	5	10	0	1.341	270
13061.46	2005	10	5	11	0	0.894	315
13061.5	2005	10	5	12	0	0.447	180
13061.54	2005	10	5	13	0	1.341	270
13061.58	2005	10	5	14	0	1.341	270
13061.62	2005	10	5	15	0	1.788	270
13061.67	2005	10	5	16	0	1.788	270
13061.71	2005	10	5	17	0	2.235	270
13061.75	2005	10	5	18	0	1.341	270
13062.08	2005	10	6	2	0	0	315
13062.25	2005	10	6	6	0	0.894	270
